Record ID,Company name,Customer Code,Matched Customer Name,Match Score,Multiple Codes?
52575114497,Kelley Bros.,KELL,KELLEY BROS.,100.0,YES
52575114497,Kelley Bros.,KELO,KELLEY BROS.,100.0,YES
52607435108,Kelly Sales Corporation,KESA,KELLY SALES CORPORATION,100.0,
52579517750,Kempf Company,KEMP,KEMPF COMPANY,100.0,
52574340656,Kendell Doors & Hdwe. INC,KEND,KENDELL DOORS & HDWE. INC,100.0,
52590398076,"Key Glass, INC.",KEYF,"KEY GLASS, INC.",100.0,
52567150436,"Key Mart, INC.",KEYM,"KEY MART, INC.",100.0,
52569324101,Kimball Hospitality,KIMB,KIMBALL HOSPITALITY,100.0,
52565911211,King Glass CO.,KGCO,KING GLASS CO.,100.0,
52597823071,"Kingsway Group, INC.",KGTM,"KINGSWAY GROUP, INC.",100.0,
52588076565,Kingswood Lumber,KING,KINGSWOOD LUMBER,100.0,
52581454194,Kleet Lumber CO.,KLCN,KLEET LUMBER CO.,100.0,
52574649631,"Kleine & Sons, INC.",KLEI,"KLEINE & SONS, INC.",100.0,
52580989109,Knells Door & Hardware,KNEL,KNELLS DOOR & HARDWARE,100.0,
52596896862,Ko Door Company,KODC,KO DOOR COMPANY,100.0,
52591016823,Koch Aluminum,KOCH,KOCH ALUMINUM,100.0,
52579207744,Komponents Laminated Pro.,KOMP,KOMPONENTS LAMINATED PRO.,100.0,
52585634816,"Koolmaster CO, INC",KMLI,"KOOLMASTER CO, INC",100.0,
52574957986,Kropp Woodworking,KROP,KROPP WOODWORKING,100.0,
52594113126,Kurtz Hardware CO.,KURT,KURTZ HARDWARE CO.,100.0,
52576110959,LA Force Hardware,LAFO,LA FORCE HARDWARE,100.0,
52585791105,Lakeland Glass Company,LAKE,LAKELAND GLASS COMPANY,100.0,
52597206151,Larrance Door,LARR,LARRANCE DOOR,100.0,
52577348401,"Laystrom-buescher, INC.",LAYS,"LAYSTROM-BUESCHER, INC.",100.0,
52578432572,Lee Hardware,LEEH,LEE HARDWARE,100.0,
52586563367,Legendary Millwork,LGMM,LEGENDARY MILLWORK,100.0,
52568393391,Lezzer Commercial Door,LEZP,LEZZER COMMERCIAL DOOR,100.0,
52592101043,Liberty Doorworks,LIBE,LIBERTY DOORWORKS,100.0,
52582847085,Liberty Glass Company,LIBG,LIBERTY GLASS COMPANY,100.0,
52603569546,Linquist Security Tech.,LBCT,LINQUIST SECURITY TECH.,100.0,
52590089358,Lkl Doors Frames & Hdwe,LKLU,LKL DOORS FRAMES & HDWE,100.0,
52576418625,Lns Hardware & Supply INC,LNSH,LNS HARDWARE & SUPPLY INC,100.0,
52605735526,Long Island Fireproof Doo,LONG,LONG ISLAND FIREPROOF DOO,100.0,
52569324098,Lotspeich CO. of Florida,LOTF,LOTSPEICH CO. OF FLORIDA,100.0,
52585170493,Lukas Metals CO,LMCF,LUKAS METALS CO,100.0,
52604035857,"Lumber & Millwork, INC.",LUMB,"LUMBER & MILLWORK, INC.",100.0,
52604652649,"Lumberyard Suppliers, INC",LUSI,"LUMBERYARD SUPPLIERS, INC",100.0,
52574185288,Lusso Trim & Doors INC.,LUSS,LUSSO TRIM & DOORS INC.,100.0,
52585170490,Luxury Millwork,LUXM,LUXURY MILLWORK,100.0,
52589160292,Lyon Industries,LYON,LYON INDUSTRIES,100.0,
52607897627,M & M Specialty Products,MMSP,M & M SPECIALTY PRODUCTS,100.0,
52572480904,M M & J Wholesale CO.,MMJW,M M & J WHOLESALE CO.,100.0,
52585016114,M&d Firedoor,MDFI,M&D FIREDOOR,100.0,
52595662197,M-d Building Material CO.,MDBU,M-D BUILDING MATERIAL CO.,100.0,
52575268732,"M.A.C. Associates, INC.",MACA,"M.A.C. ASSOCIATES, INC.",100.0,
52593958990,M.M. Industries INC,MMIN,M.M. INDUSTRIES INC,100.0,
52583622063,Macomb Fire Door,MACO,MACOMB FIRE DOOR,100.0,
52566532476,Macomb Stairs & Millwork,MSMM,MACOMB STAIRS & MILLWORK,100.0,
52576883248,Madeco,MDPR,MADECO,100.0,
52581299300,Maderas 3C,MAPR,Maderas 3C,100.0,
52604652651,"Magnum Materials, INC.",MAGN,"MAGNUM MATERIALS, INC.",100.0,
52591945507,Mako Door,MDCF,MAKO DOOR,100.0,
52590554194,"Mako Millwork, INC.",MMFL,"MAKO MILLWORK, INC.",100.0,
52579361056,Manganaro,MANM,MANGANARO,100.0,
52593958991,Manhattan Door CO.,MANH,MANHATTAN DOOR CO.,100.0,
52589779811,Manor Industrial,MANO,MANOR INDUSTRIAL,100.0,
52585480056,Mans Lumber & Millwork,MANS,MANS LUMBER & MILLWORK,100.0,
52598287168,Maplewood Building Spec.,MBSI,MAPLEWOOD BUILDING SPEC.,100.0,
52574649630,Maplewood Custom Millwork,MAPL,MAPLEWOOD CUSTOM MILLWORK,100.0,
52585016122,Marlin Industries LLC,MIBL,MARLIN INDUSTRIES LLC,100.0,
52589005453,Marquee Door CO.,MARQ,MARQUEE DOOR CO.,100.0,
52578124397,Marshall E. Campbell,BEAR,MARSHALL E. CAMPBELL CO.,100.0,YES
52578124397,Marshall E. Campbell,MARS,MARSHALL E. CAMPBELL,100.0,YES
52575954525,Marshfield Door Systems,MFDS,MARSHFIELD DOOR SYSTEMS,100.0,
52586563370,Martin Door,MARD,MARTIN DOOR,100.0,
52576730508,Masterjack INC.,MAST,MASTERJACK INC.,100.0,
52593030668,Max-a-million Industries,MANJ,MAX-A-MILLION INDUSTRIES,100.0,
52589005449,Mb Commercial Door,MBTX,MB COMMERCIAL DOOR,100.0,
52581919575,Mccarthy Jones & Woodard,MCCA,MCCARTHY JONES & WOODARD,100.0,
52585634818,"Mcdade Supply, INC.",MCDA,"McDADE SUPPLY, INC.",100.0,
52575114505,Mcdonald Door,MCDO,McDONALD DOOR,100.0,
52582229925,Mcgarity Cabinets,MCKY,McGARITY CABINETS,100.0,
52562982033,Mechtly Commercial Door,MECH,MECHTLY COMMERCIAL DOOR,100.0,
52563601796,Mehaffy Door & Hardware,MEHA,MEHAFFY DOOR & HARDWARE,100.0,
52569169195,Menger Door Company,MENG,MENGER DOOR COMPANY,100.0,
52597823073,Mensch MILL Lumber,MENC,MENSCH MILL LUMBER,100.0,
52563601792,Mensch Millwork CORP,MEMI,MENSCH MILLWORK CORP,100.0,
52574029974,Mentor Ridge Company,MRCO,MENTOR RIDGE COMPANY,100.0,
52566378014,Merik S.A. DE C.V.,MERK,MERIK S.A. DE C.V.,100.0,
52590089360,Merrimack Bldg Supply,MERN,MERRIMACK BLDG SUPPLY,100.0,
52589934519,Merritt Woodwork,MERR,MERRITT WOODWORK,100.0,
52590554192,Metal Doors & Hdwe. CO.,META,METAL DOORS & HDWE. CO.,100.0,
52590089357,Metal Fire Door CORP,MFDN,METAL FIRE DOOR CORP,100.0,
52567770509,Metal Mfg. Ind. Sa DE CV,MRDL,METAL MFG. IND. SA de CV,100.0,
52608515883,Metalline Fire Door CO.,METF,METALLINE FIRE DOOR CO.,100.0,
52572480905,Meteek Shop,METE,METEEK SHOP,100.0,
52566686017,Metro Door,METR,METRO DOOR,100.0,
52580136833,Metro Door & Hardware,MDHN,METRO DOOR & HARDWARE,100.0,
52575268731,Metro Interior Supply INC,MISM,METRO INTERIOR SUPPLY INC,100.0,
52567150433,Metropolitan Access Systems,MASM,METROPOLITAN ACCESS SYSTEMS,100.0,
52585170491,Metropolitan Door Ind.,MENY,METROPOLITAN DOOR IND.,100.0,
52593030666,Michibi Doors INC.,MICH,MICHIBI DOORS INC.,100.0,
52575645356,Michigan Door Hardware,MDHA,MICHIGAN DOOR HARDWARE,100.0,
52573409359,Michigan Lumber CO.,MLMI,MICHIGAN LUMBER CO.,100.0,
52566532475,Mid-american Glazing Sys.,MAGS,MID-AMERICAN GLAZING SYS.,100.0,
52606353177,Middlesex Commercial Sales,MCSM,MIDDLESEX COMMERCIAL SALES,100.0,
52590398073,Midland Hardware CO.,MIDC,MIDLAND HARDWARE CO.,100.0,
52581454195,Midland-brightwood LTD,MIDL,MIDLAND-BRIGHTWOOD LTD,100.0,
52581609069,Midsouth Distributors,MSDT,MIDSOUTH DISTRIBUTORS,100.0,
52566378015,Midwest Door and Hardware,MDHL,MIDWEST DOOR & HARDWARE,100.0,YES
52566378015,Midwest Door and Hardware,MWDH,MIDWEST DOOR AND HARDWARE,100.0,YES
52598287167,"Midwest Moulding & Door, INC",MWGW,"MIDWEST MOULDING & DOOR, INC",100.0,
52578124398,Midwood Doors & Millwork,MIDW,MIDWOOD DOORS & MILLWORK,100.0,
52596896860,Midwood Lumber & Millwork,MLUM,MIDWOOD LUMBER & MILLWORK,100.0,
52606044768,Mikro Corporation,MIKR,MIKRO CORPORATION,100.0,
52579207741,Millercraft Construction,MILC,MILLERCRAFT CONSTRUCTION,100.0,
52572171677,"Milliken Millwork, INC.",MILO,"MILLIKEN MILLWORK, INC.",100.0,YES
52572171677,"Milliken Millwork, INC.",MILP,MILLIKEN MILLWORK,100.0,YES
52584396855,Mills & Nebraska,MNFL,Mills & Nebraska,100.0,
52565757880,Millwork 360,MITF,MILLWORK 360,100.0,
52586100053,Millwork Sales,MISR,MILLWORK SALES,100.0,
52597514055,Millwork Sales of Orlando,MISO,MILLWORK SALES OF ORLANDO,100.0,
52586563368,Mlb Doors & Hdwe,MLBD,MLB DOORS & HDWE,100.0,
52572480907,MMI Door,MILL,MMI DOOR,100.0,
52604189250,Mocean Hollow Metal,MOCE,MOCEAN HOLLOW METAL,100.0,
52563445392,Moeller Door & Window,MDWO,MOELLER DOOR & WINDOW,100.0,
52575268729,Monarch Door & Window INC,MONA,MONARCH DOOR & WINDOW INC,100.0,
52596123931,Montgomery Door & Hdwe,MOND,MONTGOMERY DOOR & HDWE,100.0,
52570252081,Morard & Company INC,MORA,MORARD & COMPANY INC,100.0,
52575114502,Moretti Associates,MORE,MORETTI ASSOCIATES,100.0,
52593958989,Morgan Distribution,MORG,MORGAN DISTRIBUTION,100.0,
52597823072,Moss Building Products,MBPI,Moss Building Products,100.0,
52592101120,"Mr. Doorman, INC.",MRDO,"MR. DOORMAN, INC.",100.0,
52569942569,MT. Clemens Door of Mich.,MTCL,MT. CLEMENS DOOR OF MICH.,100.0,
52572791191,Mueller Roofing Distrib.,MUEL,MUELLER ROOFING DISTRIB.,100.0,
52605425696,Mulhaupts INC.,MULH,MULHAUPTS INC.,100.0,
52569942570,Murray's Contract Hdwe,MURR,MURRAY'S CONTRACT HDWE,100.0,
52575645353,Mx5 Products,MXEI,MX5 Products,100.0,
52599058567,Nagele Manufacturing CO,NAGE,NAGELE MANUFACTURING CO,100.0,
52585634743,National Account Door LLC,NADL,NATIONAL ACCOUNT DOOR LLC,100.0,
52581299301,"National Door & Hdwe.,inc",NDHI,"NATIONAL DOOR & HDWE.,INC",100.0,
52589779814,National Door & Trim,NDTO,NATIONAL DOOR & TRIM,100.0,
52603106719,National Lumber,NALU,NATIONAL LUMBER,100.0,
52585016123,National Security & Door,NSDC,NATIONAL SECURITY & DOOR,100.0,
52587337561,"Nationwide Doors, INC.",NAWI,"NATIONWIDE DOORS, INC.",100.0,
52563445391,"Nauset Sales CO., INC.",NAUS,"NAUSET SALES CO., INC.",100.0,
52586100050,Nebraska-iowa Door Serv.,NEBR,NEBRASKA-IOWA DOOR SERV.,100.0,
52607897625,"Negwer Materials, INC.",NEGW,"NEGWER MATERIALS, INC.",100.0,
52566532477,New England Door Solutions,NEDM,NEW ENGLAND DOOR SOLUTIONS,100.0,
52606044769,"New System Assoc., LLC",NEWS,"NEW SYSTEM ASSOC., LLC",100.0,
52608670720,"Newport Distribution, INC",NEWP,"NEWPORT DISTRIBUTION, INC",100.0,
52588076571,Nichols Door & Hardwaare,NICH,NICHOLS DOOR & HARDWAARE,100.0,
52606816605,Nick's Building Supply INC,NBSI,NICK'S BUILDING SUPPLY INC,100.0,
52567615376,"Noble Warehouse, INC.",NOBM,"NOBLE WAREHOUSE, INC.",100.0,
52608825422,Nolan Door & Hardware,NOLA,NOLAN DOOR & HARDWARE,100.0,
52567150434,Norfolk Sash & Door CO.,NORF,NORFOLK SASH & DOOR CO.,100.0,
52574029975,North American Rapid Supplies,NARS,NORTH AMERICAN RAPID SUPPLIES,100.0,
52572947006,North Atlantic CORP.,NATL,NORTH ATLANTIC CORP,100.0,YES
52572947006,North Atlantic CORP.,NATZ,NORTH ATLANTIC CORP.,100.0,YES
52591945511,North Mission Door,NOMI,NORTH MISSION DOOR,100.0,
52589314662,Northeast Door & Hdwe,NEDH,NORTHEAST DOOR & HDWE,100.0,
52582537527,Northeast Interior Supply,NEIS,NORTHEAST INTERIOR SUPPLY,100.0,
52590707335,Northwest Door INC.,NWDI,NORTHWEST DOOR INC.,100.0,
52578432571,Northwest Millwork,NWMI,NORTHWEST MILLWORK,100.0,
52567461131,Northwood Door,NORH,NORTHWOOD DOOR,100.0,
52577038476,Norwood Hardware,NORW,NORWOOD HARDWARE,100.0,
52574340661,NY Fireproof Door Mfg,NYFD,NY FIREPROOF DOOR MFG,100.0,
52604189248,Nyc Door Corporation,NYCD,NYC DOOR CORPORATION,100.0,
52569788420,Nye Corporation,NYEC,NYE CORPORATION,100.0,
52608670722,Odman-hecker & Company,ODMA,ODMAN-HECKER & COMPANY,100.0,
52607588184,Oklahoma Pro Door,OKPD,OKLAHOMA PRO DOOR,100.0,
52567770510,Omega Door Company of Kc,OMEG,OMEGA DOOR COMPANY OF KC,100.0,
52598903477,Omni Door INC.,OMNI,OMNI DOOR INC.,100.0,
52592101049,Opening Specialists CO.,OPSP,OPENING SPECIALISTS CO.,100.0,
52592101047,Openings,OPEN,OPENINGS,100.0,
52568393392,Opportunity Knocks Door CO LLC,OKDO,OPPORTUNITY KNOCKS DOOR CO LLC,100.0,
52586255368,Option Supply INC.,OPTI,OPTION SUPPLY INC.,100.0,
52608052378,Orepac Modular Supply,OREP,OREPAC MODULAR SUPPLY,100.0,
52590554193,Oria,ORIA,ORIA,100.0,
52567615383,"Oscar F Henry Company, INC.",OFHW,"OSCAR F HENRY COMPANY, INC.",100.0,
52596123928,Oshkosh Door Company,OSHK,Oshkosh Door Company,100.0,
52608207019,"Oshtemo Hill, INC.",OSHT,"OSHTEMO HILL, INC.",100.0,
52596742179,"Ott, INC.",OTTI,"OTT, INC.",100.0,
52566532472,Overhead Door CO -alpena,OVAL,OVERHEAD DOOR CO -ALPENA,100.0,
52597051539,Overhead Door CO.,OHDT,OVERHEAD DOOR CO,100.0,YES
52597051539,Overhead Door CO.,OVPM,OVERHEAD DOOR CO.,100.0,YES
52597051539,Overhead Door CO.,OVSP,OVERHEAD DOOR,100.0,YES
52596123927,Overhead Door of Lansing,OHDM,OVERHEAD DOOR OF LANSING,100.0,
52566532478,Overhead Door of St Louis,OVSM,OVERHEAD DOOR OF ST LOUIS,100.0,
52571027860,"P & R Industries, INC.",PRIN,"P & R INDUSTRIES, INC.",100.0,
52567305342,Pad Door Systems,PADD,PAD DOOR SYSTEMS,100.0,
52584242058,Page Hardware Supply INC,PAGE,PAGE HARDWARE SUPPLY INC,100.0,
52593030670,Palatine Builders Supply,PALA,PALATINE BUILDERS SUPPLY,100.0,
52583468439,Palmetto Doors & Hardware,PALM,PALMETTO DOORS & HARDWARE,100.0,
52575954524,Palmetto Metal Products,PMPS,PALMETTO METAL PRODUCTS,100.0,
52583313498,Panel Processing,PANE,PANEL PROCESSING,100.0,
52593339061,Paragon Distribution,PARG,PARAGON DISTRIBUTION,100.0,
52574029976,Paramount Comm. Interiors,PARA,PARAMOUNT COMM. INTERIORS,100.0,
52593339059,Park Avenue Door & Hdwe.,PADH,PARK AVENUE DOOR & HDWE.,100.0,
52566995470,Pass Security,PASS,PASS SECURITY,100.0,
52588231250,Patriot Doors & Hdwe. INC,PATR,PATRIOT DOORS & HDWE. INC,100.0,
52574029971,Paul Clapper Associates,CLAP,PAUL CLAPPER ASSOCIATES,100.0,
52592101046,Pe-co Distributors,PECO,PE-CO DISTRIBUTORS,100.0,
52586563366,Pee Dee Door & Spec.,PEED,PEE DEE DOOR & SPEC.,100.0,
52602641779,Pegasus Builders Supply,PBNC,PEGASUS BUILDERS SUPPLY,100.0,
52606816609,Performance Door & Hdwe.,PDHI,PERFORMANCE DOOR & HDWE.,100.0,
52566378013,Perry Cohen Carpentry CO,PERR,PERRY COHEN CARPENTRY CO,100.0,
52595662195,Peter Lumber Company,PETE,PETER LUMBER COMPANY,100.0,
52582692531,Petrokar Company,PETR,PETROKAR COMPANY,100.0,
52566532473,Philadelphia Fire Ret. CO,PHIL,PHILADELPHIA FIRE RET. CO,100.0,
52607280208,Phillips Building Supply,PBMS,PHILLIPS BUILDING SUPPLY,100.0,
52597823070,Pinders Security Products,PISP,PINDERS SECURITY PRODUCTS,100.0,
52576110963,Pinnacle Door & Hdwe INC,PIDF,PINNACLE DOOR & HDWE INC,100.0,
52604652650,Piper-weatheford,PINB,PIPER-WEATHEFORD,100.0,YES
52604652650,Piper-weatheford,PIOC,PIPER-WEATHEFORD,100.0,YES
52604652650,Piper-weatheford,PIPE,PIPER-WEATHEFORD,100.0,YES
52604035859,Platinum Security,PLNH,PLATINUM SECURITY,100.0,
52594577709,Pleasants Contract Hdwe.,PLAN,PLEASANTS CONTRACT HDWE.,100.0,
52574957993,Pleasants Hardware,PLEA,PLEASANTS HARDWARE,100.0,
52563292220,"Plyler Enterprises, INC.",PEPA,"PLYLER ENTERPRISES, INC.",100.0,
52596742182,Plywood Limit Partnership,PLYW,PLYWOOD LIMIT PARTNERSHIP,100.0,
52569324095,Poncraft Door Company,PONC,PONCRAFT DOOR COMPANY,100.0,
52596742181,Ponder Door,POND,PONDER DOOR,100.0,
52571182423,Port City Hardware CO.,PORT,PORT CITY HARDWARE CO.,100.0,
52591016822,Portland Glass,POGL,PORTLAND GLASS,100.0,
52578742027,Precision Architectural,PAFL,PRECISION ARCHITECTURAL,100.0,
52598441532,Precision Bldg Products,PREB,PRECISION BLDG PRODUCTS,100.0,
52602641777,Precision Door Purchasing,PRDH,PRECISION DOOR PURCHASING,100.0,
52570252080,Precision Door Systems,PDTF,PRECISION DOOR SYSTEMS,100.0,
52590398077,Precision Doors & Hdwe,PRFV,PRECISION DOORS & HDWE,100.0,
52576574825,Precision Metals & Hdwe.,PREC,PRECISION METALS & HDWE.,100.0,
52569942567,Preferred Building Prod.,PREF,PREFERRED BUILDING PROD.,100.0,
52590554195,Preferred Glass,PRTN,PREFERRED GLASS,100.0,
52580445991,Prefit Door,PRFL,PREFIT DOOR,100.0,
52580679785,Premier Door Frame Hdwe,PDFH,PREMIER DOOR FRAME HDWE,100.0,
52563754559,"Premium Supply, INC.",PREM,"PREMIUM SUPPLY, INC.",100.0,
52597823068,Prime Doors Sales & Service,PDGI,PRIME DOORS SALES & SERVICE,100.0,
52569633552,"Prime Millwork, LLC",PMBG,"PRIME MILLWORK, LLC",100.0,
52591637612,"Prince Lumber CO., INC.",PRLU,"PRINCE LUMBER CO., INC.",100.0,
52567615378,Pro Door,PDYM,PRO DOOR,100.0,
52596896863,"Pro-tec Supply, INC.",PROT,"PRO-TEC SUPPLY, INC.",100.0,
52571336485,Pro-tech Door,PTDF,PRO-TECH DOOR,100.0,
52566995466,Probuild Company LLC,PROB,PROBUILD COMPANY LLC,100.0,YES
52566995466,Probuild Company LLC,PROC,PROBUILD COMPANY LLC,100.0,YES
52590398075,Prodoor Security,PDAO,PRODOOR SECURITY,100.0,
52566995471,Pyramid Door and Hardware,PYRD,PYRAMID DOOR AND HARDWARE,100.0,
52591016818,Pyramid Fire & Hollow Met,PFDN,Pyramid Fire & Hollow Met,100.0,
52591173530,Pyramid Interiors Dist.,PYTN,PYRAMID INTERIORS DIST.,100.0,
52592567219,"Quality Door & Hdwe, LLC",QDHW,"QUALITY DOOR & HDWE, LLC",100.0,
52603569550,Quality Hardware & Spec.,QHSC,QUALITY HARDWARE & SPEC.,100.0,
52585791103,Quality Hardwoods of MI.,QUAL,QUALITY HARDWOODS OF MI.,100.0,
52567615379,Quest Hospitality Supply.,QUES,QUEST HOSPITALITY SUPPLY.,100.0,
52584552542,R.E. Friedrichs Company,REFC,R.E. FRIEDRICHS COMPANY,100.0,
52589779815,R.E.LEE Bldrs. Hdwe. INC.,RELE,R.E.LEE BLDRS. HDWE. INC.,100.0,
52578587923,R.H. Associates,RHAS,R.H. ASSOCIATES,100.0,
52597823076,R.K. Hoppe CORP.,RKHC,R.K. HOPPE CORP.,100.0,
52608670723,Raco Interior Products,RACO,RACO INTERIOR PRODUCTS,100.0,
52594732690,Radacks Rapid L & D Serv,RJPR,RADACKS RAPID L & D SERV,100.0,
52569324102,Ragland Metal,RAGL,RAGLAND METAL,100.0,
52597823075,"Rand Sales, INC.",RAND,"RAND SALES, INC.",100.0,
52582692529,Rapid Door & Trim CORP.,RDNY,RAPID DOOR & TRIM CORP.,100.0,
52567150435,Rapid Hardware CO.,RAPI,RAPID HARDWARE CO.,100.0,
52598903476,"Rayhaven Group, INC.",RAYH,RAYHAVEN GROUP,100.0,YES
52598903476,"Rayhaven Group, INC.",RGFL,"RAYHAVEN GROUP, INC.",100.0,YES
52571027863,Raymond Building Supply,RBSF,RAYMOND BUILDING SUPPLY,100.0,YES
52571027863,Raymond Building Supply,RBSP,RAYMOND BUILDING SUPPLY,100.0,YES
52588076570,Raynor Door of Nashville,RAYN,RAYNOR DOOR OF NASHVILLE,100.0,
52571336489,Rdl Supply,RDLS,RDL Supply,100.0,
52576574830,Reed City Glass Enterprises,RCGM,REED CITY GLASS ENTERPRISES,100.0,
52598287169,Rencon LLC,RENV,RENCON LLC,100.0,
52598287172,"Restaurant Interiors,inc.",RESG,"RESTAURANT INTERIORS,INC.",100.0,
52594577710,Ridge Supply Company,RSCM,Ridge Supply Company,100.0,
52583158959,Riverside Doors & Hdwe.,RIVE,RIVERSIDE DOORS & HDWE.,100.0,
52584552541,"Rj Millworkers, INC",RJNY,"RJ MILLWORKERS, INC",100.0,
52574957988,"Rjt Door & Service, INC.",RJTD,"RJT DOOR & SERVICE, INC.",100.0,
52570252079,"Rlm Enterprises, INC.",RLME,"RLM ENTERPRISES, INC.",100.0,
52569788418,"Rn Products, LLC",RNPO,"RN PRODUCTS, LLC",100.0,
52594113124,Ro-mac Lumber & Supply CO,ROMA,RO-MAC LUMBER & SUPPLY CO,100.0,
52598748714,"Robert Bowden, INC.",ROBO,"ROBERT BOWDEN, INC.",100.0,
52570872871,Roddis Lumber & Veneer CO,RODD,RODDIS LUMBER & VENEER CO,100.0,
52577348402,Ron Miller Hardware,RONM,RON MILLER HARDWARE,100.0,
52577658180,Roofing Wholesale & Supp.,ROOF,ROOFING WHOLESALE & SUPP.,100.0,
52570872869,Roosen Carroll LLC,RCNJ,ROOSEN CARROLL LLC,100.0,
52608052375,"Rosati Speciaties, LLC",ROSA,"ROSATI SPECIATIES, LLC",100.0,
52578587925,Rothkopf & Zampino INC.,ROTH,ROTHKOPF & ZAMPINO INC.,100.0,
52591637614,Royal Crowns and Trim LTD,ROCT,ROYAL CROWNS AND TRIM LTD,100.0,
52583001973,"Royal Door and Hdwe., LTD",ROYA,"ROYAL DOOR AND HDWE., LTD",100.0,
52566378019,Rps Enterprises LLC - Macon Door,RPSG,RPS ENTERPRISES LLC - Macon Door,100.0,
52580835991,Rudys Contract Sales INC,RCSE,RUDYS CONTRACT SALES INC,100.0,
52596123930,Rule 4 LLC,RULE,RULE 4 LLC,100.0,
52578124399,Russell Hardware,RUSS,RUSSELL HARDWARE,100.0,
52592567225,"Rutherford Company, INC.",RUTH,"RUTHERFORD COMPANY, INC.",100.0,
52579361053,Rw Door & Hardware,RWMS,RW DOOR & HARDWARE,100.0,
52578742028,Ryal Door Company,RYAL,RYAL DOOR COMPANY,100.0,
52585634745,S. A. Morman & CO.,SAMO,S. A. MORMAN & CO.,100.0,
52597051538,"Sahr Building Supply, INC",SAHR,"SAHR BUILDING SUPPLY, INC",100.0,
52588695658,"Sands Door, LLC",SSTX,"SANDS DOOR, LLC",100.0,
52567461130,Sarnia Wilding Doors,SARN,SARNIA WILDING DOORS,100.0,
52598287170,Savannah Archit. Supply,SAVA,SAVANNAH ARCHIT. SUPPLY,100.0,
52572947007,Schiller Hardware,SCHI,SCHILLER HARDWARE,100.0,
52588695654,Schmeling Building Supply,EWSC,SCHMELING BUILDING SUPPLY,100.0,
52594885436,Schuham Builders Supply,SCHU,SCHUHAM BUILDERS SUPPLY,100.0,
52603106721,"Secure Door & Hdwe., INC.",SEDO,"SECURE DOOR & HDWE., INC.",100.0,
52566995468,Security Builders Supply,SBSF,SECURITY BUILDERS SUPPLY,100.0,YES
52566995468,Security Builders Supply,SECU,SECURITY BUILDERS SUPPLY,100.0,YES
52566995468,Security Builders Supply,SERI,SECURITY BUILDERS SUPPLY,100.0,YES
52583001974,Security Door & Hardware,SECR,SECURITY DOOR & HARDWARE,100.0,
52572791199,Security Door Systems,SDSS,SECURITY DOOR SYSTEMS,100.0,
52580679786,Security Lumber & Supply,SELU,SECURITY LUMBER & SUPPLY,100.0,
52605425698,Security Solutions,SSOK,SECURITY SOLUTIONS,100.0,
52589160296,Seigles Millwork Center,SEIG,SEIGLES MILLWORK CENTER,100.0,
52576883249,Select Door and Frame,SDCO,SELECT DOOR AND FRAME,100.0,
52588695657,Select Door Boston,SDBO,SELECT DOOR BOSTON,100.0,
52597206153,"Service Door, INC.",SERV,"SERVICE DOOR, INC.",100.0,
52579670943,Service Systems,SVTN,SERVICE SYSTEMS,100.0,
52576418629,Seven Oaks Doors & Hdwe,SOHN,SEVEN OAKS DOORS & HDWE,100.0,
52608825423,Sewell Hardware CO INC,SEWE,SEWELL HARDWARE CO INC,100.0,
52563292217,Shuck Group,SGTX,SHUCK GROUP,100.0,
52579517751,Shusters Building Comp,SBCP,SHUSTERS BUILDING COMP,100.0,
52593030667,Signature Hardwoods,SIGN,SIGNATURE HARDWOODS,100.0,
52585945159,Simpson Door & Hardware,SDTN,Simpson Door & Hardware,100.0,
52607435113,Sincol U.S.,SINC,SINCOL U.S.,100.0,
52580445990,Sky-mor Building Products,SKMD,Sky-Mor Building Products,100.0,
52582692532,"Sm Wood Company, LLC",SMWO,"SM WOOD COMPANY, LLC",100.0,
52605425699,Smith & Deshields,SDJF,SMITH & DESHIELDS,100.0,YES
52605425699,Smith & Deshields,SMDB,"SMITH & DeSHIELDS,INC.",100.0,YES
52605425699,Smith & Deshields,SMDF,SMITH & DESHIELDS INC.,100.0,YES
52587182935,Smith-congleton Hdwe INC,SMCO,SMITH-CONGLETON HDWE INC,100.0,
52577658182,Smithfield Hollow Metal,SMIT,SMITHFIELD HOLLOW METAL,100.0,
52607588186,"South Coast Arch. Ww, INC",SCAW,"SOUTH COAST ARCH. WW, INC",100.0,
52597823074,Southern Arch Hdwe INC,SARC,SOUTHERN ARCH HDWE INC,100.0,
52588695659,Southern Indiana Arch.,SAIP,SOUTHERN INDIANA ARCH.,100.0,
52582692528,Southern Lumber Supply,SLSA,Southern Lumber Supply,100.0,
52606816607,Southern Ohio Supply LLC,SOSL,SOUTHERN OHIO SUPPLY LLC,100.0,
52572791198,Southern Sash Supply of Montgomery,SSMA,SOUTHERN SASH SUPPLY OF MONTGOMERY,100.0,
52588695656,Southern Supply Company,SSCM,SOUTHERN SUPPLY COMPANY,100.0,
52582229924,Southwest Door & Hdwe LLC,SDHM,SOUTHWEST DOOR & HDWE LLC,100.0,YES
52582229924,Southwest Door & Hdwe LLC,SDHN,SOUTHWEST DOOR & HDWE LLC,100.0,YES
52566378018,Southwest Doors & Hdwe,SWDO,SOUTHWEST DOORS & HDWE,100.0,
52566378017,"Sparks Hardware, INC.",SPHK,"SPARKS HARDWARE, INC.",100.0,
